DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2026-09-01,,MEDIUM_PURINA,38871548.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,30984853.17,MEDIUM_PURINA,30984853.17
2026-10-01,,MEDIUM_PURINA,34509024.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,37019505.21,MEDIUM_PURINA,37019505.21
2026-11-01,,MEDIUM_PURINA,34032448.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,34210396.55,MEDIUM_PURINA,34210396.55
2026-12-01,,MEDIUM_PURINA,34816588.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,30632080.82,MEDIUM_PURINA,30632080.82
2027-01-01,,MEDIUM_PURINA,39985952.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39376332.0
2027-02-01,,MEDIUM_PURINA,35573416.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,34278228.0
2027-03-01,,MEDIUM_PURINA,35933156.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,32759762.0
2027-04-01,,MEDIUM_PURINA,32411458.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,36393284.0
2027-05-01,,MEDIUM_PURINA,31599770.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,29741434.0
2027-06-01,,MEDIUM_PURINA,37440288.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,37815116.0
2027-07-01,,MEDIUM_PURINA,28654104.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,29265232.0
2027-08-01,,MEDIUM_PURINA,36593284.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,38353304.0
2027-09-01,,MEDIUM_PURINA,40353544.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,32398338.0
2027-10-01,,MEDIUM_PURINA,35991016.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,38432988.0
2027-11-01,,MEDIUM_PURINA,35514444.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,35623880.0
2027-12-01,,MEDIUM_PURINA,36298580.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,32045566.0
2028-01-01,,MEDIUM_PURINA,41467948.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,40789816.0
2028-02-01,,MEDIUM_PURINA,37055412.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,35691712.0
2028-03-01,,MEDIUM_PURINA,37415152.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,34173248.0
2028-04-01,,MEDIUM_PURINA,33893452.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,37806768.0
2028-05-01,,MEDIUM_PURINA,33081764.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,31154918.0
2028-06-01,,MEDIUM_PURINA,38922284.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39228600.0
2028-07-01,,MEDIUM_PURINA,30136100.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,30678716.0
2028-08-01,,MEDIUM_PURINA,38075280.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39766788.0
2028-09-01,,MEDIUM_PURINA,41835540.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,33811824.0
2028-10-01,,MEDIUM_PURINA,37473012.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39846476.0
2028-11-01,,MEDIUM_PURINA,36996440.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,37037364.0
2028-12-01,,MEDIUM_PURINA,37780576.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,33459050.0
2029-01-01,,MEDIUM_PURINA,42949944.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42203300.0
2029-02-01,,MEDIUM_PURINA,38537408.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,37105196.0
2029-03-01,,MEDIUM_PURINA,38897148.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,35586732.0
2029-04-01,,MEDIUM_PURINA,35375448.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39220252.0
2029-05-01,,MEDIUM_PURINA,34563760.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,32568402.0
2029-06-01,,MEDIUM_PURINA,40404280.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,40642084.0
2029-07-01,,MEDIUM_PURINA,31618096.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,32092200.0
2029-08-01,,MEDIUM_PURINA,39557276.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41180272.0
2029-09-01,,MEDIUM_PURINA,43317532.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,35225308.0
2029-10-01,,MEDIUM_PURINA,38955008.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41259960.0
2029-11-01,,MEDIUM_PURINA,38478436.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,38450852.0
2029-12-01,,MEDIUM_PURINA,39262572.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,34872536.0
2030-01-01,,MEDIUM_PURINA,44431940.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,43616784.0
2030-02-01,,MEDIUM_PURINA,40019404.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,38518680.0
2030-03-01,,MEDIUM_PURINA,40379144.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,37000216.0
2030-04-01,,MEDIUM_PURINA,36857444.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,40633736.0
2030-05-01,,MEDIUM_PURINA,36045756.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,33981888.0
2030-06-01,,MEDIUM_PURINA,41886276.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42055568.0
2030-07-01,,MEDIUM_PURINA,33100090.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,33505686.0
2030-08-01,,MEDIUM_PURINA,41039272.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42593760.0
2030-09-01,,MEDIUM_PURINA,44799528.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,36638792.0
2030-10-01,,MEDIUM_PURINA,40437004.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42673444.0
2030-11-01,,MEDIUM_PURINA,39960432.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39864336.0
2030-12-01,,MEDIUM_PURINA,40744568.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,36286020.0
2031-01-01,,MEDIUM_PURINA,45913936.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,45030268.0
2031-02-01,,MEDIUM_PURINA,41501400.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39932164.0
2031-03-01,,MEDIUM_PURINA,41861140.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,38413700.0
2031-04-01,,MEDIUM_PURINA,38339440.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42047220.0
2031-05-01,,MEDIUM_PURINA,37527752.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,35395372.0
2031-06-01,,MEDIUM_PURINA,43368272.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,43469052.0
2031-07-01,,MEDIUM_PURINA,34582088.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,34919172.0
2031-08-01,,MEDIUM_PURINA,42521268.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,44007244.0
2031-09-01,,MEDIUM_PURINA,46281524.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,38052276.0
2031-10-01,,MEDIUM_PURINA,41919000.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,44086928.0
2031-11-01,,MEDIUM_PURINA,41442428.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41277820.0
2031-12-01,,MEDIUM_PURINA,42226564.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,37699504.0
2032-01-01,,MEDIUM_PURINA,47395928.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,46443756.0
2032-02-01,,MEDIUM_PURINA,42983396.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41345648.0
2032-03-01,,MEDIUM_PURINA,43343136.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39827184.0
2032-04-01,,MEDIUM_PURINA,39821432.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,43460704.0
2032-05-01,,MEDIUM_PURINA,39009748.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,36808856.0
2032-06-01,,MEDIUM_PURINA,44850268.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,44882536.0
2032-07-01,,MEDIUM_PURINA,36064080.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,36332656.0
2032-08-01,,MEDIUM_PURINA,44003264.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,45420728.0
2032-09-01,,MEDIUM_PURINA,47763520.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39465760.0
2032-10-01,,MEDIUM_PURINA,43400996.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,45500412.0
2032-11-01,,MEDIUM_PURINA,42924420.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42691304.0
2032-12-01,,MEDIUM_PURINA,43708560.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39112988.0
2033-01-01,,MEDIUM_PURINA,48877924.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,47857240.0
2033-02-01,,MEDIUM_PURINA,44465392.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42759136.0
2033-03-01,,MEDIUM_PURINA,44825128.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41240668.0
2033-04-01,,MEDIUM_PURINA,41303428.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,44874188.0
2033-05-01,,MEDIUM_PURINA,40491740.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,38222340.0
2033-06-01,,MEDIUM_PURINA,46332260.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,46296020.0
2033-07-01,,MEDIUM_PURINA,37546076.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,37746140.0
2033-08-01,,MEDIUM_PURINA,45485256.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,46834212.0
2033-09-01,,MEDIUM_PURINA,49245516.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,40879244.0
2033-10-01,,MEDIUM_PURINA,44882988.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,46913896.0
2033-11-01,,MEDIUM_PURINA,44406416.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,44104788.0
2033-12-01,,MEDIUM_PURINA,45190552.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,40526472.0
2034-01-01,,MEDIUM_PURINA,50359920.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,49270724.0
2034-02-01,,MEDIUM_PURINA,45947384.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,44172620.0
2034-03-01,,MEDIUM_PURINA,46307124.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42654156.0
2034-04-01,,MEDIUM_PURINA,42785424.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,46287676.0
2034-05-01,,MEDIUM_PURINA,41973736.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39635824.0
2034-06-01,,MEDIUM_PURINA,47814256.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,47709508.0
2034-07-01,,MEDIUM_PURINA,39028072.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,39159624.0
2034-08-01,,MEDIUM_PURINA,46967252.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,48247696.0
2034-09-01,,MEDIUM_PURINA,50727512.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42292728.0
2034-10-01,,MEDIUM_PURINA,46364984.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,48327380.0
2034-11-01,,MEDIUM_PURINA,45888412.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,45518272.0
2034-12-01,,MEDIUM_PURINA,46672548.0,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41939956.0
2035-01-01,,MEDIUM_PURINA,46143231.80024554,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41500047.77306414
2035-02-01,,MEDIUM_PURINA,47315526.32277479,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,42286105.25776654
2035-03-01,,MEDIUM_PURINA,47756880.318846315,Other markets,"AT, BE, CH, IL, NL",total,R000053 - FELIX,01 Pouch,total,not assigned,not assigned,,MEDIUM_PURINA,41870037.711030126
2015-01-01,720755.34,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,720755.34,LONG,
2015-02-01,842091.12,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,842091.12,LONG,
2015-03-01,1059974.95,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,1059974.95,LONG,
2015-04-01,779356.31,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,779356.31,LONG,
2015-05-01,885023.6100000001,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,885023.6100000001,LONG,
2015-06-01,572151.8200000001,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,572151.8200000001,LONG,
2015-07-01,717811.5700000001,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,717811.5700000001,LONG,
2015-08-01,624079.55,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,624079.55,LONG,
2015-09-01,899912.0,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,899912.0,LONG,
2015-10-01,668002.95,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,668002.95,LONG,
2015-11-01,1250831.24,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,1250831.24,LONG,
2015-12-01,1132315.88,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,1132315.88,LONG,
2016-01-01,662282.65,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,662282.65,LONG,
2016-02-01,520719.96,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,520719.96,LONG,
2016-03-01,824291.24,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,824291.24,LONG,
2016-04-01,694195.45,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,694195.45,LONG,
2016-05-01,585756.6,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,585756.6,LONG,
2016-06-01,837131.22,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,837131.22,LONG,
2016-07-01,991679.29,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,991679.29,LONG,
2016-08-01,542266.53,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,542266.53,LONG,
2016-09-01,696694.05,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,696694.05,LONG,
2016-10-01,443316.14,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,443316.14,LONG,
2016-11-01,580944.12,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,580944.12,LONG,
2016-12-01,702720.0,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,702720.0,LONG,
2017-01-01,238608.12,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,238608.12,LONG,
2017-02-01,471192.02,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,471192.02,LONG,
2017-03-01,493716.05,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,493716.05,LONG,
2017-04-01,375416.0,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,375416.0,LONG,
2017-05-01,425820.1,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,425820.1,LONG,
2017-06-01,401712.02,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,401712.02,LONG,
2017-07-01,434380.02,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,434380.02,LONG,
2017-08-01,441335.98,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,441335.98,LONG,
2017-09-01,392096.0,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,392096.0,LONG,
2017-10-01,454444.0,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,454444.0,LONG,
2017-11-01,470768.0,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,470768.0,LONG,
2017-12-01,709812.0,LONG,,Other markets,"AT, BE, CH, IL, NL",total,R000054 - FRISKIES,01 Pouch,total,not assigned,not assigned,709812.0,LONG,
